date,1. open,2. high,3. low,4. close,5. volume
2024-06-12 19:13:00,176.76,177.03,176.75,176.77,200.0
2024-06-12 19:12:00,176.9,177.14,176.89,177.14,86.0
2024-06-12 19:11:00,176.76,177.14,176.75,176.76,291.0
2024-06-12 19:10:00,176.93,176.93,176.75,176.9,872.0
2024-06-12 19:09:00,176.8,177.14,176.731,176.74,524.0
2024-06-12 19:08:00,177.15,177.15,176.8,176.8,156.0
2024-06-12 19:07:00,176.75,177.01,176.75,177.0,487.0
2024-06-12 19:06:00,176.8,176.92,176.78,176.85,286.0
2024-06-12 19:05:00,176.95,177.17,176.93,176.93,526.0
2024-06-12 19:04:00,176.94,177.1,176.94,176.98,421.0
2024-06-12 19:03:00,176.98,177.18,176.93,176.94,284.0
2024-06-12 19:02:00,177.18,177.18,176.81,177.0,316.0
2024-06-12 19:01:00,176.97,177.18,176.97,177.18,78.0
2024-06-12 19:00:00,177.0,177.19,177.0,177.19,286.0
2024-06-12 18:59:00,177.0,177.01,176.95,176.95,265.0
2024-06-12 18:58:00,176.951,177.0,176.951,177.0,753.0
2024-06-12 18:57:00,176.99,177.01,176.96,177.01,229.0
2024-06-12 18:56:00,176.99,177.01,176.99,176.99,2088.0
2024-06-12 18:55:00,177.0,177.0,177.0,177.0,17.0
2024-06-12 18:54:00,177.03,177.03,176.98,177.0,3891.0
2024-06-12 18:53:00,177.2,177.22,177.02,177.02,604.0
2024-06-12 18:52:00,177.11,177.11,177.07,177.07,90.0
2024-06-12 18:51:00,177.23,177.23,177.1,177.1,75.0
2024-06-12 18:50:00,177.12,177.23,177.1,177.22,1030.0
2024-06-12 18:49:00,177.234,177.234,177.15,177.15,17.0
2024-06-12 18:48:00,177.11,177.11,177.11,177.11,15.0
2024-06-12 18:47:00,177.11,177.24,177.11,177.15,94.0
2024-06-12 18:46:00,177.24,177.24,177.12,177.24,33.0
2024-06-12 18:45:00,177.11,177.22,177.11,177.22,32.0
2024-06-12 18:44:00,177.24,177.24,177.11,177.11,3.0
2024-06-12 18:43:00,177.17,177.24,177.11,177.23,313.0
2024-06-12 18:42:00,177.08,177.21,177.08,177.21,237.0
2024-06-12 18:41:00,177.11,177.24,177.07,177.24,294.0
2024-06-12 18:40:00,177.24,177.24,177.06,177.06,330.0
2024-06-12 18:39:00,177.24,177.24,177.06,177.06,111.0
2024-06-12 18:38:00,177.1,177.1,177.05,177.07,710.0
2024-06-12 18:37:00,177.09,177.24,177.09,177.09,72.0
2024-06-12 18:36:00,177.1,177.24,177.09,177.24,854.0
2024-06-12 18:35:00,177.112,177.24,177.09,177.1,87.0
2024-06-12 18:34:00,177.238,177.238,177.09,177.23,558.0
2024-06-12 18:33:00,177.2,177.28,177.09,177.28,185.0
2024-06-12 18:32:00,177.1,177.19,177.1,177.19,510.0
2024-06-12 18:31:00,177.095,177.285,177.095,177.1,152.0
2024-06-12 18:30:00,177.15,177.15,177.15,177.15,1.0
2024-06-12 18:29:00,177.261,177.27,177.06,177.15,378.0
2024-06-12 18:28:00,177.02,177.14,177.01,177.01,467.0
2024-06-12 18:27:00,177.3,177.3,177.01,177.09,1367.0
2024-06-12 18:26:00,177.1,177.1,177.1,177.1,1.0
2024-06-12 18:25:00,177.3,177.3,177.017,177.3,19.0
2024-06-12 18:24:00,177.01,177.3,177.01,177.02,633.0
2024-06-12 18:23:00,177.13,177.13,177.01,177.01,133.0
2024-06-12 18:22:00,177.3,177.3,177.13,177.3,3.0
2024-06-12 18:21:00,177.23,177.23,176.98,176.98,92.0
2024-06-12 18:20:00,177.3,177.3,176.98,176.98,174.0
2024-06-12 18:19:00,176.982,176.982,176.98,176.98,151.0
2024-06-12 18:18:00,177.3,177.3,177.0,177.0,16.0
2024-06-12 18:17:00,176.988,177.3,176.98,177.06,23.0
2024-06-12 18:16:00,177.01,177.3,176.9,177.3,877.0
2024-06-12 18:15:00,177.08,177.15,177.0,177.15,3813.0
2024-06-12 18:14:00,177.09,177.3,177.044,177.08,106.0
2024-06-12 18:13:00,177.01,177.3,177.01,177.01,104.0
2024-06-12 18:12:00,177.2,177.2,177.09,177.09,297.0
2024-06-12 18:11:00,177.17,177.17,177.1,177.12,1323.0
2024-06-12 18:10:00,177.16,177.3,177.15,177.3,590.0
2024-06-12 18:09:00,177.15,177.3,177.12,177.16,507.0
2024-06-12 18:08:00,177.15,177.3,177.09,177.15,232.0
2024-06-12 18:07:00,177.11,177.3,177.09,177.3,265.0
2024-06-12 18:06:00,177.14,177.25,177.14,177.14,185.0
2024-06-12 18:05:00,177.13,177.28,177.09,177.09,53.0
2024-06-12 18:04:00,177.13,177.22,177.12,177.22,156.0
2024-06-12 18:03:00,177.28,177.46,177.13,177.46,85.0
2024-06-12 18:02:00,177.1,177.35,177.1,177.35,4.0
2024-06-12 18:01:00,177.11,177.37,177.09,177.35,390.0
2024-06-12 18:00:00,177.12,177.3,177.09,177.09,466.0
2024-06-12 17:59:00,177.27,177.31,177.09,177.09,20.0
2024-06-12 17:58:00,177.28,177.31,177.28,177.309,78.0
2024-06-12 17:57:00,177.32,177.32,177.15,177.15,71.0
2024-06-12 17:56:00,177.34,177.35,177.11,177.13,541.0
2024-06-12 17:55:00,177.21,177.35,177.16,177.35,142.0
2024-06-12 17:54:00,177.3,177.37,177.16,177.21,1136.0
2024-06-12 17:53:00,177.3,177.34,177.3,177.32,5.0
2024-06-12 17:52:00,177.408,177.408,177.3,177.32,66.0
2024-06-12 17:51:00,177.45,177.79,177.3,177.3,1683368.0
2024-06-12 17:50:00,177.36,177.45,177.3,177.31,532.0
2024-06-12 17:49:00,177.34,177.417,177.3,177.3,237.0
2024-06-12 17:48:00,177.27,177.43,177.27,177.38,537.0
2024-06-12 17:47:00,177.26,177.3,177.25,177.25,272.0
2024-06-12 17:46:00,177.33,177.46,177.25,177.25,94.0
2024-06-12 17:45:00,177.24,177.46,177.23,177.25,12.0
2024-06-12 17:44:00,177.23,177.24,177.23,177.24,87.0
2024-06-12 17:43:00,177.23,177.46,177.16,177.16,214.0
2024-06-12 17:41:00,177.29,177.35,177.21,177.21,242.0
2024-06-12 17:39:00,177.21,177.33,177.21,177.33,51.0
2024-06-12 17:38:00,177.21,177.33,177.21,177.33,69.0
2024-06-12 17:37:00,177.3,177.33,177.2,177.33,65.0
2024-06-12 17:36:00,177.18,177.18,177.18,177.18,37.0
2024-06-12 17:35:00,177.24,177.36,177.12,177.18,259.0
2024-06-12 17:34:00,177.29,177.46,177.16,177.22,19.0
2024-06-12 17:33:00,177.29,177.29,177.117,177.16,3.0
2024-06-12 17:32:00,177.11,177.39,177.11,177.11,16.0
2024-06-12 17:31:00,177.18,177.18,177.11,177.116,230.0
2024-06-12 17:30:00,177.066,177.332,177.066,177.3,582.0
2024-06-12 17:29:00,177.34,177.36,177.34,177.36,286.0
2024-06-12 17:28:00,177.33,177.35,177.24,177.24,91.0
2024-06-12 17:27:00,177.38,177.38,177.38,177.38,20.0
2024-06-12 17:26:00,177.04,177.04,177.04,177.04,8.0
2024-06-12 17:25:00,177.126,177.25,177.1,177.1,460.0
2024-06-12 17:24:00,177.38,177.38,177.16,177.34,91.0
2024-06-12 17:23:00,177.39,177.4,177.37,177.38,583.0
2024-06-12 17:22:00,177.22,177.5,177.22,177.22,6196.0
2024-06-12 17:21:00,177.2,177.3,177.2,177.3,406.0
2024-06-12 17:20:00,177.19,177.21,177.19,177.21,57.0
2024-06-12 17:19:00,177.18,177.18,177.18,177.18,450.0
2024-06-12 17:17:00,177.21,177.22,177.18,177.22,224.0
2024-06-12 17:16:00,177.22,177.22,177.18,177.18,218.0
2024-06-12 17:15:00,177.26,177.26,177.18,177.22,358.0
2024-06-12 17:14:00,177.24,177.28,177.183,177.26,81.0
2024-06-12 17:13:00,177.34,177.34,177.24,177.24,603.0
2024-06-12 17:12:00,177.31,177.34,177.27,177.29,238.0
2024-06-12 17:11:00,177.33,177.35,177.33,177.34,676.0
2024-06-12 17:10:00,177.42,177.42,177.33,177.33,25.0
2024-06-12 17:09:00,177.38,177.38,177.33,177.38,491.0
2024-06-12 17:08:00,177.35,177.42,177.35,177.42,93.0
2024-06-12 17:07:00,177.42,177.42,177.33,177.36,10.0
2024-06-12 17:06:00,177.4,177.42,177.36,177.42,11.0
2024-06-12 17:05:00,177.34,177.39,177.34,177.39,11.0
2024-06-12 17:04:00,177.343,177.41,177.33,177.34,207.0
2024-06-12 17:03:00,177.41,177.42,177.33,177.33,265.0
2024-06-12 17:02:00,177.36,177.42,177.33,177.41,752.0
2024-06-12 17:01:00,177.42,177.42,177.36,177.37,1138.0
2024-06-12 17:00:00,177.42,177.46,177.4,177.43,1466.0
2024-06-12 16:59:00,177.43,177.43,177.4,177.4,906.0
2024-06-12 16:58:00,177.43,177.45,177.4,177.43,88.0
2024-06-12 16:57:00,177.45,177.45,177.41,177.43,46.0
2024-06-12 16:56:00,177.45,177.45,177.4,177.45,64.0
2024-06-12 16:55:00,177.41,177.45,177.4,177.41,281.0
2024-06-12 16:54:00,177.41,177.41,177.41,177.41,62.0
2024-06-12 16:53:00,177.41,177.45,177.41,177.45,231.0
2024-06-12 16:52:00,177.34,177.46,177.34,177.44,1640.0
2024-06-12 16:51:00,177.4,177.4,177.3,177.3,2047.0
2024-06-12 16:50:00,177.4,177.45,177.39,177.42,501.0
2024-06-12 16:49:00,177.4,177.46,177.39,177.39,27.0
2024-06-12 16:48:00,177.39,177.4,177.39,177.4,317.0
2024-06-12 16:47:00,177.35,177.4,177.35,177.4,197.0
2024-06-12 16:46:00,177.4,177.4,177.35,177.36,17.0
2024-06-12 16:45:00,177.34,177.4,177.34,177.4,231.0
2024-06-12 16:44:00,177.33,177.36,177.32,177.35,1616.0
2024-06-12 16:43:00,177.342,177.42,177.31,177.31,2239.0
2024-06-12 16:42:00,177.34,177.419,177.34,177.34,386.0
2024-06-12 16:41:00,177.35,177.42,177.35,177.37,53.0
2024-06-12 16:40:00,177.418,177.418,177.37,177.37,6.0
2024-06-12 16:39:00,177.4,177.4,177.35,177.35,94.0
2024-06-12 16:38:00,177.343,177.418,177.34,177.418,8.0
2024-06-12 16:37:00,177.35,177.36,177.34,177.36,669.0
2024-06-12 16:36:00,177.35,177.36,177.33,177.36,18.0
2024-06-12 16:35:00,177.35,177.35,177.33,177.35,12.0
2024-06-12 16:34:00,177.31,177.36,177.31,177.36,451.0
2024-06-12 16:33:00,177.311,177.36,177.31,177.32,209.0
2024-06-12 16:32:00,177.33,177.36,177.32,177.32,278.0
2024-06-12 16:31:00,177.3,177.35,177.29,177.31,1482.0
2024-06-12 16:30:00,177.34,177.34,177.25,177.25,1138.0
2024-06-12 16:29:00,177.35,177.35,177.3,177.32,685.0
2024-06-12 16:28:00,177.25,177.43,177.25,177.32,939.0
2024-06-12 16:27:00,177.19,177.28,177.13,177.24,5145.0
2024-06-12 16:26:00,177.268,177.268,177.08,177.18,1721.0
2024-06-12 16:25:00,177.24,177.27,177.23,177.24,1487.0
2024-06-12 16:24:00,177.22,177.27,177.21,177.23,57.0
2024-06-12 16:23:00,177.26,177.27,177.21,177.21,573.0
2024-06-12 16:22:00,177.29,177.29,177.18,177.19,1817.0
2024-06-12 16:21:00,177.36,177.39,177.29,177.29,317.0
2024-06-12 16:20:00,177.27,177.429,177.27,177.33,2127.0
2024-06-12 16:19:00,177.28,177.318,177.25,177.27,1340.0
2024-06-12 16:18:00,177.26,177.32,177.23,177.32,1638.0
2024-06-12 16:17:00,177.28,177.299,177.15,177.15,1279.0
2024-06-12 16:16:00,177.32,177.79,177.26,177.26,1297.0
2024-06-12 16:15:00,177.79,177.79,177.3,177.4,4008.0
2024-06-12 16:14:00,177.39,177.39,177.38,177.38,128.0
2024-06-12 16:13:00,177.38,177.39,177.361,177.39,424.0
2024-06-12 16:12:00,177.36,177.41,177.36,177.36,136.0
2024-06-12 16:11:00,177.47,177.47,177.31,177.31,2301.0
2024-06-12 16:10:00,177.42,177.49,177.42,177.46,1856.0
2024-06-12 16:09:00,177.55,177.79,177.39,177.4,6861.0
2024-06-12 16:08:00,177.441,177.57,177.441,177.568,452.0
2024-06-12 16:07:00,177.59,177.79,177.47,177.47,1132376.0
2024-06-12 16:06:00,177.59,177.79,177.52,177.52,9104.0
2024-06-12 16:05:00,177.48,177.79,177.36,177.56,11608.0
2024-06-12 16:04:00,177.48,177.59,177.48,177.48,748.0
2024-06-12 16:03:00,177.79,177.79,177.44,177.48,390355.0
2024-06-12 16:02:00,177.64,177.79,177.51,177.52,85692.0
2024-06-12 16:01:00,177.79,177.85,177.63,177.63,166493.0
2024-06-12 16:00:00,177.72,177.89,177.54,177.79,8860124.0
2024-06-12 15:59:00,177.99,177.99,177.75,177.79,561249.0
2024-06-12 15:58:00,178.11,178.225,177.99,177.99,193684.0
2024-06-12 15:57:00,178.12,178.17,178.05,178.105,152482.0
2024-06-12 15:56:00,177.92,178.135,177.91,178.12,165826.0
2024-06-12 15:55:00,177.55,177.97,177.55,177.905,196310.0
2024-06-12 15:54:00,177.46,177.62,177.43,177.54,137130.0
2024-06-12 15:53:00,177.5,177.54,177.445,177.46,109336.0
2024-06-12 15:52:00,177.57,177.63,177.46,177.5,71707.0
2024-06-12 15:51:00,177.47,177.58,177.4,177.56,93544.0
2024-06-12 15:50:00,177.53,177.67,177.46,177.46,95789.0
2024-06-12 15:49:00,177.58,177.68,177.48,177.52,52195.0
2024-06-12 15:48:00,177.615,177.65,177.54,177.56,56385.0
2024-06-12 15:47:00,177.48,177.61,177.395,177.605,64437.0
2024-06-12 15:46:00,177.4,177.485,177.39,177.48,55265.0
2024-06-12 15:45:00,177.39,177.49,177.32,177.395,51789.0
2024-06-12 15:44:00,177.33,177.425,177.3,177.39,48316.0
2024-06-12 15:43:00,177.2,177.35,177.16,177.33,43666.0
2024-06-12 15:42:00,177.17,177.31,177.08,177.22,47033.0
2024-06-12 15:41:00,177.15,177.24,177.13,177.15,58918.0
2024-06-12 15:40:00,177.07,177.16,176.96,177.16,49681.0
2024-06-12 15:39:00,177.2,177.23,177.04,177.08,48191.0
2024-06-12 15:38:00,177.16,177.19,177.02,177.19,43042.0
2024-06-12 15:37:00,177.15,177.22,177.12,177.15,49028.0
2024-06-12 15:36:00,177.04,177.18,177.032,177.16,62480.0
2024-06-12 15:35:00,176.91,177.06,176.83,177.04,45832.0
2024-06-12 15:34:00,176.88,176.932,176.84,176.92,33011.0
2024-06-12 15:33:00,176.82,176.91,176.75,176.878,49705.0
2024-06-12 15:32:00,176.625,176.91,176.58,176.82,41274.0
2024-06-12 15:31:00,176.8,176.815,176.54,176.63,64281.0
2024-06-12 15:30:00,176.87,176.89,176.655,176.79,56897.0
2024-06-12 15:29:00,176.8,176.99,176.75,176.89,39324.0
2024-06-12 15:28:00,176.95,176.95,176.69,176.82,42880.0
2024-06-12 15:27:00,177.11,177.11,176.84,176.92,49757.0
2024-06-12 15:26:00,177.04,177.12,176.96,177.12,58407.0
2024-06-12 15:25:00,177.21,177.22,177.03,177.05,44545.0
2024-06-12 15:24:00,177.34,177.34,177.19,177.2,38597.0
2024-06-12 15:23:00,177.64,177.64,177.35,177.35,62869.0
2024-06-12 15:22:00,177.78,177.78,177.61,177.645,44819.0
2024-06-12 15:21:00,177.715,177.79,177.65,177.79,35083.0
2024-06-12 15:20:00,177.655,177.74,177.65,177.72,49320.0
2024-06-12 15:19:00,177.58,177.675,177.579,177.66,35534.0
2024-06-12 15:18:00,177.58,177.627,177.56,177.58,29156.0
2024-06-12 15:17:00,177.55,177.59,177.51,177.57,25092.0
2024-06-12 15:16:00,177.66,177.67,177.53,177.55,66056.0
2024-06-12 15:15:00,177.64,177.665,177.47,177.655,68021.0
2024-06-12 15:14:00,177.53,177.64,177.53,177.64,38011.0
2024-06-12 15:13:00,177.35,177.55,177.335,177.526,33065.0
2024-06-12 15:12:00,177.44,177.48,177.322,177.33,53717.0
2024-06-12 15:11:00,177.295,177.44,177.285,177.43,30930.0
2024-06-12 15:10:00,177.12,177.3,177.11,177.3,45755.0
2024-06-12 15:09:00,177.26,177.28,177.15,177.15,35890.0
2024-06-12 15:08:00,177.14,177.299,177.14,177.24,20655.0
2024-06-12 15:07:00,177.08,177.12,176.97,177.12,30945.0
2024-06-12 15:06:00,177.18,177.3,177.1,177.1,30712.0
2024-06-12 15:05:00,177.275,177.275,177.09,177.18,23206.0
2024-06-12 15:04:00,177.26,177.3,177.23,177.28,39686.0
2024-06-12 15:03:00,177.31,177.36,177.24,177.262,22784.0
2024-06-12 15:02:00,177.235,177.33,177.21,177.327,40986.0
2024-06-12 15:01:00,177.115,177.24,177.115,177.235,32275.0
2024-06-12 15:00:00,177.01,177.119,176.99,177.1,35993.0
2024-06-12 14:59:00,177.07,177.14,176.99,177.01,31390.0
2024-06-12 14:58:00,176.87,177.062,176.83,177.062,31765.0
2024-06-12 14:57:00,176.96,177.035,176.81,176.87,60989.0
2024-06-12 14:56:00,176.82,176.99,176.79,176.97,35291.0
2024-06-12 14:55:00,176.85,176.89,176.8,176.84,25523.0
2024-06-12 14:54:00,176.68,176.9,176.68,176.83,29405.0
2024-06-12 14:53:00,176.7,176.77,176.61,176.68,43595.0
2024-06-12 14:52:00,176.78,176.79,176.62,176.723,21721.0
2024-06-12 14:51:00,176.75,176.83,176.74,176.78,25180.0
2024-06-12 14:50:00,176.62,176.75,176.58,176.75,24039.0
2024-06-12 14:49:00,176.625,176.68,176.55,176.6,45287.0
2024-06-12 14:48:00,176.69,176.79,176.6,176.6,27890.0
2024-06-12 14:47:00,176.77,176.82,176.64,176.685,16976.0
2024-06-12 14:46:00,176.74,176.85,176.71,176.79,30410.0
2024-06-12 14:45:00,176.74,176.77,176.63,176.73,36710.0
2024-06-12 14:44:00,176.954,177.01,176.67,176.73,50081.0
2024-06-12 14:43:00,176.95,176.98,176.79,176.95,27627.0
2024-06-12 14:42:00,177.055,177.055,176.91,176.94,21655.0
2024-06-12 14:41:00,177.03,177.08,177.02,177.045,20220.0
2024-06-12 14:40:00,177.21,177.21,176.975,177.06,36047.0
2024-06-12 14:39:00,177.08,177.23,177.01,177.23,42368.0
2024-06-12 14:38:00,176.88,177.05,176.79,177.05,38607.0
2024-06-12 14:37:00,176.76,176.95,176.7,176.88,42213.0
2024-06-12 14:36:00,176.71,176.775,176.65,176.73,19371.0
2024-06-12 14:35:00,176.81,176.885,176.68,176.69,27208.0
2024-06-12 14:34:00,176.825,176.86,176.71,176.82,21469.0
2024-06-12 14:33:00,176.89,176.91,176.75,176.85,18749.0
2024-06-12 14:32:00,176.95,176.985,176.81,176.91,32854.0
2024-06-12 14:31:00,177.115,177.17,176.81,176.965,59866.0
2024-06-12 14:30:00,176.98,177.1,176.98,177.1,37237.0
2024-06-12 14:29:00,176.94,177.04,176.935,176.99,61822.0
2024-06-12 14:28:00,176.77,176.95,176.755,176.925,21865.0
2024-06-12 14:27:00,176.685,176.75,176.67,176.75,14958.0
2024-06-12 14:26:00,176.61,176.685,176.57,176.685,13430.0
2024-06-12 14:25:00,176.6,176.64,176.57,176.615,15562.0
2024-06-12 14:24:00,176.55,176.595,176.5,176.59,19590.0
2024-06-12 14:23:00,176.67,176.675,176.56,176.57,15433.0
2024-06-12 14:22:00,176.685,176.72,176.64,176.67,12988.0
2024-06-12 14:21:00,176.62,176.71,176.61,176.68,18006.0
2024-06-12 14:20:00,176.76,176.76,176.6,176.6,17277.0
2024-06-12 14:19:00,176.801,176.86,176.76,176.76,16344.0
2024-06-12 14:18:00,176.73,176.82,176.704,176.799,13883.0
2024-06-12 14:17:00,176.75,176.76,176.67,176.73,11413.0
2024-06-12 14:16:00,176.6,176.78,176.6,176.73,21545.0
2024-06-12 14:15:00,176.51,176.62,176.5,176.62,22455.0
2024-06-12 14:14:00,176.43,176.57,176.42,176.525,13760.0
2024-06-12 14:13:00,176.5,176.55,176.41,176.41,40982.0
2024-06-12 14:12:00,176.58,176.59,176.47,176.505,14909.0
2024-06-12 14:11:00,176.67,176.71,176.51,176.58,18745.0
2024-06-12 14:10:00,176.72,176.84,176.68,176.68,17234.0
2024-06-12 14:09:00,176.62,176.71,176.55,176.71,12760.0
2024-06-12 14:08:00,176.63,176.72,176.57,176.62,21809.0
2024-06-12 14:07:00,176.57,176.64,176.53,176.625,24838.0
2024-06-12 14:06:00,176.43,176.645,176.43,176.585,33353.0
2024-06-12 14:05:00,176.44,176.52,176.38,176.42,30304.0
2024-06-12 14:04:00,176.61,176.61,176.45,176.45,21291.0
2024-06-12 14:03:00,176.7,176.75,176.46,176.64,41895.0
2024-06-12 14:02:00,176.84,177.09,176.73,176.78,64167.0
2024-06-12 14:01:00,176.89,177.13,176.801,176.87,61295.0
2024-06-12 14:00:00,177.02,177.2,176.37,177.04,255178.0
2024-06-12 13:59:00,177.03,177.04,176.98,177.02,24185.0
2024-06-12 13:58:00,176.93,177.04,176.93,177.04,22075.0
2024-06-12 13:57:00,177.005,177.005,176.93,176.94,19659.0
2024-06-12 13:56:00,176.995,177.03,176.995,177.0,17176.0
2024-06-12 13:55:00,177.0,177.02,176.99,176.995,13806.0
2024-06-12 13:54:00,176.96,177.02,176.94,177.005,13053.0
2024-06-12 13:53:00,176.965,177.03,176.94,176.94,24328.0
2024-06-12 13:52:00,176.85,176.97,176.85,176.965,11697.0
2024-06-12 13:51:00,176.835,176.837,176.78,176.795,11584.0
2024-06-12 13:50:00,176.79,176.83,176.78,176.83,10272.0
2024-06-12 13:49:00,176.76,176.78,176.75,176.78,11057.0
2024-06-12 13:48:00,176.74,176.76,176.71,176.75,15356.0
2024-06-12 13:47:00,176.71,176.745,176.7,176.74,11464.0
2024-06-12 13:46:00,176.745,176.745,176.68,176.7,10540.0
2024-06-12 13:45:00,176.64,176.75,176.63,176.74,13479.0
2024-06-12 13:44:00,176.736,176.75,176.64,176.655,14489.0
2024-06-12 13:43:00,176.79,176.79,176.71,176.73,18844.0
2024-06-12 13:42:00,176.803,176.83,176.78,176.78,11776.0
2024-06-12 13:41:00,176.895,176.92,176.8,176.8,22193.0
2024-06-12 13:40:00,176.82,176.91,176.82,176.9,28293.0
2024-06-12 13:39:00,176.85,176.895,176.81,176.81,13497.0
2024-06-12 13:38:00,176.89,176.89,176.86,176.86,12139.0
2024-06-12 13:37:00,176.885,176.95,176.88,176.905,19040.0
2024-06-12 13:36:00,176.885,176.91,176.86,176.89,16832.0
2024-06-12 13:35:00,176.82,176.91,176.81,176.89,12984.0
2024-06-12 13:34:00,176.79,176.85,176.78,176.83,17059.0
2024-06-12 13:33:00,176.68,176.77,176.65,176.77,30321.0
2024-06-12 13:32:00,176.8,176.81,176.67,176.69,30712.0
2024-06-12 13:31:00,176.8,176.85,176.76,176.82,22098.0
2024-06-12 13:30:00,176.84,176.86,176.78,176.81,28911.0
2024-06-12 13:29:00,176.88,176.9,176.84,176.85,16843.0
2024-06-12 13:28:00,176.87,176.895,176.865,176.89,7595.0
2024-06-12 13:27:00,176.89,176.9,176.87,176.88,19134.0
2024-06-12 13:26:00,176.89,176.97,176.885,176.91,20455.0
2024-06-12 13:25:00,176.845,176.91,176.84,176.894,9075.0
2024-06-12 13:24:00,176.805,176.85,176.795,176.85,14668.0
2024-06-12 13:23:00,176.8,176.82,176.78,176.805,11206.0
2024-06-12 13:22:00,176.78,176.84,176.78,176.8,17853.0
2024-06-12 13:21:00,176.75,176.785,176.74,176.785,13357.0
2024-06-12 13:20:00,176.76,176.81,176.75,176.76,18652.0
2024-06-12 13:19:00,176.92,176.92,176.74,176.76,17263.0
2024-06-12 13:18:00,176.93,176.95,176.9,176.9,23869.0
2024-06-12 13:17:00,176.88,176.93,176.83,176.93,19780.0
2024-06-12 13:16:00,176.84,176.905,176.83,176.88,13083.0
2024-06-12 13:15:00,176.875,176.875,176.75,176.821,28925.0
2024-06-12 13:14:00,176.9,176.91,176.85,176.875,22665.0
2024-06-12 13:13:00,176.89,176.97,176.885,176.91,19858.0
2024-06-12 13:12:00,176.885,176.94,176.885,176.895,21604.0
2024-06-12 13:11:00,176.92,176.92,176.872,176.89,17878.0
2024-06-12 13:10:00,176.865,176.94,176.84,176.94,10952.0
2024-06-12 13:09:00,176.88,176.886,176.84,176.865,16377.0
2024-06-12 13:08:00,176.785,176.92,176.785,176.88,37850.0
2024-06-12 13:07:00,176.835,176.85,176.76,176.785,42715.0
2024-06-12 13:06:00,176.87,176.88,176.835,176.837,21289.0
2024-06-12 13:05:00,176.81,176.89,176.81,176.86,29255.0
2024-06-12 13:04:00,176.845,176.845,176.8,176.82,9596.0
2024-06-12 13:03:00,176.83,176.87,176.8,176.84,15756.0
2024-06-12 13:02:00,176.82,176.855,176.8,176.835,18591.0
2024-06-12 13:01:00,176.77,176.83,176.74,176.81,19107.0
2024-06-12 13:00:00,176.76,176.77,176.66,176.77,19038.0
